MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
264.0,859.0,520.0,354.0,308.0,67.0,310.0
262.0,859.0,536.0,351.0,307.0,71.0,308.0
261.0,864.0,512.0,351.0,306.0,69.0,313.0
261.0,861.0,512.0,361.0,307.0,81.0,309.0
255.0,862.0,513.0,352.0,306.0,70.0,307.0
256.0,863.0,511.0,351.0,307.0,68.0,328.0
252.0,865.0,510.0,349.0,308.0,69.0,307.0
250.0,861.0,510.0,348.0,306.0,94.0,307.0
254.0,864.0,509.0,348.0,326.0,65.0,305.0
255.0,866.0,510.0,344.0,306.0,63.0,311.0
248.0,860.0,510.0,338.0,305.0,60.0,297.0
249.0,863.0,508.0,344.0,307.0,63.0,304.0
247.0,856.0,512.0,346.0,308.0,63.0,305.0
247.0,860.0,509.0,341.0,307.0,62.0,300.0
245.0,856.0,507.0,340.0,307.0,58.0,304.0
245.0,857.0,510.0,341.0,307.0,63.0,305.0
243.0,858.0,507.0,340.0,331.0,59.0,303.0
233.0,863.0,511.0,345.0,307.0,60.0,304.0
240.0,864.0,508.0,340.0,303.0,60.0,304.0
242.0,861.0,510.0,340.0,307.0,60.0,303.0
236.0,878.0,509.0,342.0,305.0,57.0,303.0
237.0,861.0,511.0,338.0,304.0,62.0,304.0
235.0,865.0,510.0,338.0,301.0,57.0,304.0
244.0,861.0,510.0,335.0,303.0,58.0,303.0
238.0,858.0,511.0,338.0,306.0,58.0,306.0
235.0,858.0,535.0,334.0,305.0,71.0,303.0
237.0,857.0,511.0,338.0,306.0,56.0,307.0
235.0,857.0,509.0,338.0,308.0,58.0,302.0
232.0,858.0,514.0,337.0,304.0,57.0,304.0
231.0,855.0,509.0,336.0,326.0,57.0,298.0
235.0,857.0,513.0,336.0,304.0,55.0,319.0
231.0,861.0,515.0,338.0,305.0,53.0,305.0
232.0,862.0,517.0,336.0,306.0,54.0,325.0
232.0,861.0,521.0,335.0,305.0,54.0,304.0
229.0,862.0,516.0,336.0,306.0,53.0,305.0
228.0,854.0,516.0,337.0,306.0,57.0,301.0
229.0,860.0,516.0,338.0,304.0,54.0,307.0
227.0,860.0,517.0,335.0,305.0,52.0,305.0
225.0,856.0,515.0,348.0,307.0,52.0,304.0
223.0,864.0,517.0,336.0,307.0,52.0,309.0
227.0,857.0,517.0,335.0,304.0,51.0,306.0
227.0,859.0,514.0,335.0,309.0,51.0,307.0
227.0,855.0,518.0,327.0,306.0,51.0,339.0
224.0,870.0,518.0,334.0,305.0,51.0,305.0
223.0,859.0,516.0,334.0,304.0,55.0,305.0
226.0,859.0,517.0,334.0,312.0,51.0,308.0
223.0,857.0,519.0,330.0,308.0,49.0,305.0
222.0,862.0,518.0,336.0,305.0,50.0,305.0
226.0,859.0,519.0,334.0,305.0,47.0,306.0
213.0,857.0,521.0,334.0,309.0,49.0,306.0
215.0,860.0,519.0,335.0,305.0,49.0,306.0
226.0,861.0,515.0,338.0,308.0,49.0,307.0
224.0,857.0,519.0,334.0,305.0,49.0,307.0
222.0,859.0,518.0,333.0,306.0,47.0,306.0
221.0,860.0,517.0,333.0,307.0,49.0,301.0
221.0,858.0,517.0,334.0,306.0,49.0,303.0
218.0,859.0,520.0,333.0,306.0,48.0,307.0
215.0,861.0,519.0,333.0,308.0,48.0,320.0
221.0,861.0,518.0,333.0,305.0,48.0,306.0
218.0,858.0,521.0,337.0,305.0,44.0,306.0
219.0,865.0,523.0,334.0,303.0,45.0,307.0
219.0,865.0,531.0,336.0,303.0,48.0,307.0
223.0,863.0,521.0,333.0,306.0,47.0,306.0
218.0,860.0,518.0,345.0,306.0,74.0,307.0
219.0,859.0,521.0,333.0,306.0,40.0,307.0
216.0,859.0,524.0,334.0,306.0,46.0,306.0
217.0,860.0,523.0,331.0,304.0,46.0,309.0
218.0,881.0,525.0,333.0,303.0,45.0,310.0
217.0,853.0,524.0,332.0,306.0,67.0,314.0
213.0,860.0,523.0,335.0,306.0,46.0,307.0
217.0,853.0,523.0,333.0,304.0,47.0,305.0
216.0,859.0,515.0,334.0,306.0,45.0,307.0
214.0,857.0,525.0,333.0,306.0,45.0,306.0
235.0,857.0,522.0,335.0,306.0,46.0,340.0
215.0,856.0,523.0,332.0,308.0,45.0,307.0
215.0,859.0,523.0,333.0,305.0,45.0,307.0
214.0,860.0,523.0,331.0,312.0,43.0,308.0
216.0,854.0,522.0,334.0,306.0,49.0,308.0
212.0,852.0,523.0,332.0,306.0,44.0,311.0
214.0,856.0,524.0,334.0,307.0,45.0,305.0
211.0,843.0,520.0,338.0,305.0,45.0,315.0
214.0,839.0,518.0,330.0,305.0,44.0,304.0
212.0,840.0,519.0,332.0,304.0,44.0,307.0
209.0,839.0,519.0,330.0,304.0,43.0,305.0
208.0,843.0,521.0,332.0,305.0,43.0,306.0
207.0,840.0,522.0,333.0,304.0,45.0,307.0
209.0,839.0,523.0,330.0,305.0,43.0,308.0
211.0,842.0,525.0,337.0,308.0,43.0,307.0
211.0,840.0,525.0,333.0,305.0,43.0,309.0
208.0,836.0,527.0,335.0,306.0,43.0,310.0
207.0,837.0,528.0,329.0,331.0,43.0,314.0
210.0,836.0,529.0,332.0,307.0,42.0,311.0
211.0,839.0,530.0,343.0,306.0,44.0,314.0
208.0,829.0,532.0,333.0,305.0,42.0,313.0
206.0,836.0,530.0,336.0,305.0,44.0,311.0
208.0,840.0,532.0,334.0,306.0,46.0,314.0
210.0,837.0,539.0,334.0,304.0,48.0,314.0
204.0,833.0,535.0,335.0,306.0,43.0,313.0
208.0,845.0,534.0,335.0,308.0,43.0,318.0
208.0,841.0,539.0,336.0,308.0,32.0,316.0
207.0,834.0,536.0,336.0,307.0,43.0,316.0
208.0,834.0,538.0,336.0,307.0,43.0,318.0
208.0,836.0,538.0,334.0,308.0,43.0,318.0
208.0,833.0,543.0,337.0,309.0,66.0,319.0
214.0,836.0,539.0,338.0,309.0,42.0,320.0
208.0,844.0,545.0,336.0,310.0,45.0,322.0
214.0,850.0,549.0,340.0,312.0,37.0,324.0
211.0,851.0,552.0,345.0,313.0,44.0,329.0
211.0,848.0,549.0,341.0,312.0,43.0,338.0
211.0,850.0,550.0,366.0,312.0,46.0,316.0
213.0,851.0,550.0,341.0,312.0,45.0,324.0
213.0,845.0,549.0,341.0,313.0,43.0,325.0
213.0,851.0,547.0,339.0,313.0,58.0,324.0
213.0,841.0,545.0,339.0,310.0,44.0,322.0
214.0,844.0,540.0,349.0,313.0,43.0,321.0
209.0,834.0,538.0,337.0,310.0,46.0,317.0
206.0,830.0,534.0,338.0,315.0,58.0,317.0
209.0,831.0,536.0,339.0,310.0,41.0,321.0
211.0,828.0,538.0,337.0,310.0,43.0,315.0
208.0,836.0,540.0,337.0,310.0,42.0,327.0
208.0,830.0,539.0,337.0,309.0,47.0,320.0
209.0,829.0,542.0,338.0,308.0,43.0,320.0
209.0,826.0,539.0,337.0,310.0,29.0,321.0
205.0,822.0,537.0,333.0,308.0,41.0,316.0
206.0,819.0,533.0,336.0,307.0,42.0,319.0
206.0,820.0,534.0,336.0,309.0,57.0,320.0
204.0,816.0,539.0,338.0,304.0,41.0,318.0
206.0,815.0,538.0,335.0,310.0,41.0,337.0
207.0,813.0,541.0,337.0,309.0,45.0,321.0
207.0,818.0,566.0,337.0,310.0,44.0,322.0
207.0,820.0,545.0,339.0,311.0,41.0,322.0
206.0,823.0,549.0,341.0,313.0,41.0,325.0
207.0,819.0,549.0,338.0,310.0,41.0,324.0
208.0,819.0,549.0,340.0,311.0,41.0,326.0
214.0,824.0,549.0,341.0,311.0,47.0,327.0
213.0,822.0,551.0,340.0,311.0,44.0,325.0
160.0,844.0,391.0,288.0,257.0,25.0,224.0
161.0,845.0,377.0,288.0,256.0,26.0,205.0
159.0,838.0,373.0,286.0,257.0,25.0,205.0
160.0,840.0,379.0,284.0,257.0,26.0,201.0
159.0,829.0,383.0,286.0,257.0,22.0,206.0
161.0,834.0,374.0,286.0,254.0,26.0,205.0
163.0,830.0,375.0,285.0,257.0,27.0,203.0
155.0,833.0,373.0,286.0,256.0,26.0,208.0
160.0,817.0,374.0,285.0,260.0,26.0,202.0
161.0,830.0,374.0,285.0,254.0,25.0,201.0
160.0,828.0,370.0,285.0,256.0,29.0,201.0
159.0,821.0,370.0,283.0,254.0,26.0,202.0
158.0,831.0,374.0,280.0,254.0,27.0,202.0
157.0,824.0,370.0,283.0,255.0,29.0,202.0
159.0,818.0,368.0,287.0,255.0,28.0,204.0
