MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
193.0,397.0,480.0,336.0,283.0,37.0,245.0
191.0,401.0,512.0,341.0,282.0,37.0,251.0
193.0,405.0,575.0,357.0,285.0,46.0,283.0
198.0,421.0,612.0,403.0,292.0,46.0,359.0
205.0,432.0,640.0,452.0,298.0,50.0,415.0
216.0,472.0,663.0,489.0,311.0,56.0,456.0
230.0,514.0,676.0,517.0,327.0,59.0,478.0
248.0,557.0,687.0,538.0,343.0,66.0,516.0
264.0,596.0,702.0,556.0,360.0,70.0,539.0
282.0,632.0,705.0,571.0,380.0,90.0,556.0
297.0,664.0,712.0,583.0,395.0,84.0,572.0
318.0,691.0,740.0,593.0,412.0,88.0,590.0
328.0,714.0,734.0,602.0,427.0,92.0,598.0
344.0,738.0,729.0,607.0,445.0,98.0,610.0
360.0,756.0,735.0,621.0,453.0,103.0,619.0
375.0,772.0,738.0,628.0,465.0,109.0,628.0
388.0,781.0,744.0,636.0,475.0,115.0,653.0
400.0,796.0,748.0,640.0,483.0,121.0,642.0
412.0,816.0,749.0,647.0,488.0,121.0,644.0
430.0,816.0,777.0,654.0,496.0,130.0,652.0
434.0,826.0,756.0,657.0,500.0,139.0,655.0
449.0,830.0,760.0,661.0,505.0,141.0,661.0
460.0,837.0,760.0,664.0,504.0,148.0,661.0
468.0,849.0,760.0,674.0,513.0,151.0,669.0
475.0,853.0,763.0,674.0,516.0,160.0,666.0
486.0,856.0,763.0,678.0,520.0,162.0,671.0
496.0,862.0,766.0,678.0,520.0,167.0,676.0
505.0,870.0,771.0,691.0,524.0,174.0,675.0
513.0,872.0,769.0,688.0,522.0,179.0,678.0
523.0,880.0,772.0,689.0,526.0,184.0,680.0
526.0,882.0,770.0,693.0,526.0,189.0,686.0
532.0,883.0,768.0,697.0,529.0,189.0,686.0
540.0,887.0,768.0,698.0,530.0,199.0,686.0
546.0,893.0,772.0,701.0,532.0,205.0,688.0
554.0,892.0,776.0,702.0,535.0,211.0,692.0
558.0,896.0,777.0,702.0,531.0,215.0,689.0
565.0,900.0,771.0,703.0,531.0,221.0,694.0
571.0,899.0,772.0,707.0,532.0,225.0,692.0
577.0,897.0,776.0,704.0,529.0,230.0,697.0
578.0,905.0,775.0,707.0,534.0,237.0,693.0
586.0,908.0,786.0,707.0,536.0,241.0,699.0
588.0,906.0,775.0,712.0,537.0,244.0,698.0
595.0,913.0,779.0,711.0,538.0,249.0,697.0
595.0,912.0,780.0,712.0,537.0,258.0,701.0
603.0,920.0,778.0,712.0,538.0,260.0,702.0
606.0,916.0,779.0,716.0,560.0,263.0,700.0
606.0,914.0,780.0,710.0,540.0,271.0,703.0
612.0,922.0,780.0,709.0,539.0,273.0,701.0
616.0,921.0,776.0,724.0,541.0,267.0,707.0
621.0,922.0,781.0,708.0,540.0,280.0,702.0
622.0,925.0,781.0,714.0,541.0,274.0,706.0
622.0,922.0,781.0,714.0,538.0,287.0,702.0
626.0,924.0,783.0,717.0,542.0,292.0,706.0
631.0,925.0,782.0,718.0,566.0,295.0,705.0
630.0,928.0,785.0,721.0,543.0,307.0,703.0
632.0,926.0,786.0,713.0,541.0,302.0,703.0
636.0,930.0,785.0,714.0,544.0,306.0,705.0
637.0,931.0,784.0,713.0,543.0,307.0,712.0
639.0,930.0,783.0,714.0,546.0,311.0,707.0
641.0,930.0,784.0,715.0,545.0,315.0,726.0
643.0,934.0,791.0,712.0,544.0,318.0,706.0
