"212,600,3,412,303,273,92,208"
"209,597,3,420,304,275,88,208"
"213,599,2,419,304,275,90,208"
"209,595,2,419,303,277,89,208"
"210,599,4,420,306,278,87,208"
"211,594,2,420,302,276,89,213"
"210,591,7,421,304,274,90,208"
"210,622,3,419,297,276,89,208"
"210,598,3,432,304,299,85,222"
"210,601,3,421,303,275,114,210"
"210,602,3,422,304,270,93,208"
"211,600,3,420,308,282,90,209"
"210,600,1,420,308,274,90,209"
"210,598,2,420,307,274,88,211"
"210,599,2,419,303,271,89,208"
"211,595,5,421,303,274,88,209"
"210,597,3,421,306,274,90,209"
"208,598,3,442,306,274,88,209"
"210,599,2,420,304,274,89,208"
"210,600,4,418,303,275,85,210"
"213,599,3,420,292,282,89,208"
"210,592,0,419,299,274,78,231"
"210,598,3,420,301,274,91,209"
"209,604,3,419,306,277,89,210"
"211,599,2,422,304,275,88,210"
"210,598,1,421,303,277,89,209"
"209,596,2,423,303,279,90,209"
"211,598,9,420,313,273,90,209"
"211,604,2,419,303,274,87,212"
"209,600,2,420,303,276,96,208"
"210,598,4,419,305,274,103,209"
"210,595,3,422,303,270,86,209"
"210,595,4,420,306,274,87,208"
"210,592,3,420,313,278,89,209"
"209,591,2,421,304,274,88,211"
"213,596,3,418,303,274,89,209"
"208,595,2,421,301,274,90,210"
"210,603,2,421,310,274,89,210"
"211,603,4,420,303,272,89,216"
"210,615,1,421,304,274,89,205"
"210,595,7,420,301,296,86,208"
"210,590,2,420,303,274,94,210"
"210,586,3,418,303,273,89,211"
"211,594,8,420,303,273,89,210"
"209,595,6,422,316,273,88,212"
"207,597,14,420,304,274,89,216"
"206,594,4,424,299,274,90,210"
"209,596,3,421,303,275,90,210"
"210,598,3,421,302,274,89,211"
"208,592,8,421,303,275,88,206"
"211,594,24,420,302,274,89,213"
"208,597,2,421,306,274,88,213"
"208,591,3,423,303,279,90,210"
"209,592,4,422,304,274,87,211"
"208,592,3,420,302,274,87,210"
"208,596,0,422,303,269,90,212"
"210,601,6,419,315,276,88,213"
"209,592,3,423,304,274,88,211"
"208,591,3,422,304,273,88,210"
"209,591,3,419,304,282,88,215"
"208,595,2,422,297,274,97,214"
"207,595,4,420,305,273,88,211"
"207,594,3,421,305,274,100,212"
"210,599,3,421,302,275,88,213"
"206,593,1,420,304,276,98,211"
"208,603,3,421,305,277,88,216"
"209,594,3,420,303,274,90,226"
"208,590,5,421,305,274,88,211"
"207,594,3,421,303,275,88,210"
"207,588,4,417,303,274,89,212"
"207,593,3,421,302,273,89,219"
"207,597,10,424,304,280,88,210"
"215,594,2,421,302,273,87,212"
"208,589,4,422,304,273,89,212"
"207,591,3,424,303,277,89,211"
"205,591,1,421,302,275,88,216"
"199,591,2,421,308,278,83,211"
"208,595,2,425,315,273,85,212"
"206,591,3,422,305,273,89,214"
"209,592,4,425,304,276,87,211"
"210,591,2,422,303,274,87,214"
"209,591,2,421,304,275,95,213"
"207,592,4,421,303,276,88,211"
"205,590,3,421,303,275,87,213"
"208,591,4,423,305,277,90,211"
"205,593,3,421,303,272,90,208"
"205,592,3,422,306,275,89,213"
"207,592,3,422,303,277,90,212"
"207,594,2,426,301,273,88,212"
"207,590,5,422,302,273,92,220"
"207,595,12,423,303,268,88,214"
"209,608,4,420,304,273,87,209"
"208,615,14,423,326,274,88,212"
"207,589,2,425,296,273,102,213"
"203,589,4,420,303,273,89,214"
"207,588,1,423,315,275,88,212"
"206,591,3,422,306,286,88,213"
"207,592,3,420,306,274,87,215"
"208,591,3,422,301,273,87,213"
"207,593,1,421,303,275,93,212"
"207,588,3,419,303,273,88,214"
"205,594,0,449,305,275,91,242"
"204,593,3,436,302,274,89,213"
"206,592,0,422,303,274,88,213"
"208,594,0,424,304,274,78,212"
"208,590,3,429,303,275,88,217"
"207,591,3,422,303,271,88,220"
"201,591,3,449,301,274,87,209"
"207,589,2,418,303,273,87,215"
"206,590,3,421,301,274,88,215"
"205,589,3,423,302,274,88,213"
"207,590,6,422,302,273,89,215"
"208,588,5,422,304,274,88,212"
"205,592,3,425,304,274,86,214"
"214,592,3,421,307,274,87,217"
"206,592,5,423,303,273,78,214"
"207,590,3,424,300,274,88,213"
"206,593,2,418,302,274,88,213"
"206,590,3,423,302,270,90,214"
"208,590,5,423,302,277,88,213"
"209,592,2,423,302,277,89,212"
"211,588,3,419,303,271,87,222"
"208,591,6,424,303,274,86,214"
"206,588,3,423,302,277,83,229"
"207,590,13,421,303,277,89,213"
"208,589,4,422,302,274,87,214"
"199,589,3,422,303,275,87,218"
"206,586,1,422,302,274,88,216"
"206,591,4,422,302,273,85,209"
"209,588,3,421,307,274,92,215"
"207,587,4,422,303,273,89,213"
"202,591,17,421,303,276,87,213"
"205,590,0,423,304,274,89,216"
"205,586,3,426,304,275,86,214"
"203,588,3,421,304,276,100,233"
"202,589,4,421,292,277,87,213"
"205,589,3,421,298,274,85,214"
"205,591,2,411,302,274,86,214"
"202,587,3,422,303,289,87,218"
"205,592,1,423,302,273,85,211"
"207,589,3,420,300,274,88,215"
"206,589,3,421,302,274,87,214"
"204,610,2,422,303,271,87,214"
"206,585,5,418,321,275,87,213"
"204,588,3,421,302,269,86,215"
"206,589,6,420,302,274,86,215"
"204,589,3,419,303,274,87,214"
"204,588,3,421,303,275,85,210"
"210,591,3,420,302,276,82,211"
"205,588,20,422,315,275,95,214"
"205,586,4,425,302,274,85,209"
"202,588,2,420,303,273,87,214"
"204,585,3,419,306,274,87,217"
"203,587,2,421,302,274,86,214"
"207,574,5,419,302,275,85,214"
"204,590,4,421,302,274,86,214"
"205,590,4,420,302,273,86,221"
"206,592,3,417,305,275,88,214"
"205,584,4,421,302,275,86,214"
"203,585,3,421,299,274,81,214"
"206,590,2,425,300,269,87,214"
"204,585,2,419,302,273,104,214"
"199,587,0,420,300,274,95,213"
"207,589,3,421,301,273,84,218"
"202,584,4,420,302,274,88,215"
"202,587,2,424,302,290,87,213"
"203,586,3,418,302,271,87,217"
"204,586,3,421,302,274,86,214"
"201,590,3,420,302,274,87,214"
"205,585,3,421,302,274,88,215"
"202,585,1,420,301,273,86,212"
"206,588,3,420,318,295,86,212"
"205,587,1,425,301,274,93,215"
"205,582,5,421,302,273,87,219"
"203,587,0,436,302,274,72,214"
"200,591,3,424,302,271,88,214"
"203,583,8,421,301,274,84,212"
"204,586,3,421,300,274,85,215"
"202,586,3,419,300,272,86,214"
"202,584,2,419,302,273,85,214"
"209,586,4,421,301,274,85,214"
"206,584,3,419,299,269,89,217"
"204,592,14,419,301,273,86,217"
"204,600,2,426,301,276,86,214"
"203,587,5,418,301,273,88,218"
"201,584,3,426,312,269,88,215"
"203,588,2,424,301,272,82,219"
"199,582,3,418,308,290,86,217"
"199,582,3,421,302,273,87,214"
"202,586,13,421,292,272,98,214"
"201,586,3,417,300,293,88,213"
"202,585,0,418,302,274,89,216"
"201,582,3,421,301,273,85,214"
"199,587,2,421,297,273,88,214"
"202,585,3,418,320,277,87,212"
"203,584,3,420,302,275,88,236"
"202,584,12,417,299,277,92,214"
"202,584,2,418,299,273,85,214"
"202,580,1,421,302,273,85,210"
"204,581,3,419,301,277,86,221"
"202,583,1,418,301,271,86,213"
"204,585,3,418,303,273,85,213"
"210,608,5,418,313,273,85,213"
"203,584,4,417,301,273,96,216"
"199,578,0,414,300,274,84,214"
"201,585,3,418,300,273,85,214"
"202,585,5,418,296,273,86,214"
"200,582,4,419,301,272,85,214"
"207,584,3,419,302,265,86,217"
"204,581,1,418,302,274,105,215"
"201,585,2,417,300,273,85,213"
"205,585,3,420,300,275,85,221"
"200,605,3,419,301,274,86,212"
"203,583,4,427,293,276,72,216"
"202,585,2,419,300,275,84,215"
"202,583,3,418,300,278,91,215"
"206,582,1,419,300,274,85,216"
"202,580,5,424,304,274,86,216"
"201,581,3,414,300,269,84,214"
"200,585,3,421,300,273,85,215"
"202,583,3,417,301,273,106,213"
"201,584,10,418,301,271,82,213"
"208,582,2,417,299,274,85,215"
"201,582,1,419,301,277,86,214"
"210,583,2,418,301,272,85,215"
"203,579,3,418,300,273,81,214"
"200,582,2,419,300,273,85,213"
"201,583,6,420,300,273,83,216"
"201,582,3,417,303,273,91,214"
"204,585,4,420,300,279,86,215"
"199,582,2,417,299,274,85,212"
"201,580,3,430,313,274,87,233"
"202,580,3,419,302,272,90,212"
"201,583,4,421,301,272,86,213"
"201,580,1,417,300,273,84,214"
"211,583,3,416,297,273,86,223"
"219,581,5,419,311,273,85,215"
"208,582,4,417,300,273,86,215"
"201,582,0,419,302,272,85,215"
"201,580,1,416,300,273,86,213"
"201,581,3,418,301,278,84,215"
"200,588,11,416,300,275,100,214"
"200,581,3,417,300,274,84,215"
"199,581,3,426,299,275,84,215"
"200,584,3,419,309,273,85,217"
"202,578,4,422,299,275,85,215"
"202,584,2,417,300,275,84,217"
"198,581,4,416,299,272,87,214"
"198,579,2,416,300,278,85,218"
"198,582,4,418,299,269,74,214"
"201,582,7,415,303,273,84,215"
"201,578,3,425,300,274,84,214"
"201,578,3,416,298,273,85,210"
"199,582,4,425,300,272,85,215"
"209,580,3,419,300,274,82,215"
"208,573,5,417,301,273,80,217"
"198,582,3,418,299,276,84,213"
"198,582,3,418,300,273,88,215"
"200,579,3,416,300,272,83,214"
"202,572,4,418,307,288,85,214"
"202,578,9,417,298,275,89,220"
"200,581,3,417,312,274,84,215"
"200,583,3,418,302,273,84,215"
"198,582,2,418,299,273,85,214"
"201,580,2,415,300,273,85,213"
"202,581,5,416,301,273,88,222"
"199,580,5,417,300,272,84,216"
"199,578,3,418,314,273,86,214"
"200,579,4,419,297,277,84,216"
"199,582,4,418,295,273,85,215"
"200,576,2,418,299,277,84,222"
"202,579,2,418,300,272,84,218"
"200,580,2,419,299,274,83,215"
"200,580,0,417,300,275,84,215"
"196,577,3,419,303,275,85,214"
"202,581,2,417,300,273,87,215"
"199,580,6,418,315,270,80,215"
"199,577,2,417,301,273,73,215"
"200,579,3,419,302,273,85,215"
"197,582,5,417,299,273,84,238"
"197,580,2,417,300,270,84,218"
"199,581,4,410,301,275,88,213"
"200,603,0,433,298,273,84,214"
"200,578,2,417,291,273,93,226"
"201,573,2,417,308,276,85,214"
"194,579,3,420,300,273,85,215"
